City	latitude	longitude
FORT YATES	46.086941	46.086941
WAGENER	33.6523712	33.6523712
DEPTFORD	51.4758453	51.4758453
CAREFREE	33.8222611	33.8222611
BURGESS	37.55629	37.55629
PAINESVILLE	41.7244885	41.7244885
BARNEGAT	39.7557459	39.7557459
MEXICO	23.6585116	23.6585116
WEST LONG BRANCH	40.2903891	40.2903891
CARDIFF	51.4816546	51.4816546
BLOSSOM	33.6614962	33.6614962
DONALD	45.2222599	45.2222599
TOPPENISH	46.3838345	46.3838345
PANTEGO	32.7142988	32.7142988
ROBESONIA	40.3517591	40.3517591
TUTTLE	35.2908947	35.2908947
CAMBY	39.661472	39.661472
NANTUCKET	41.3157314	41.3157314
VALLEY VILLAGE	34.1637147	34.1637147
WEST DUNDEE	42.0980812	42.0980812
ISLAND POND	43.06976915	43.06976915
JERMYN	41.5309147	41.5309147
LA VERNIA	29.356348	29.356348
NORTH LAUDERDALE	26.217305	26.217305
HARBOR BEACH	43.844737	43.844737
NEWHEBRON	nan	nan
LORETTO	47.906616	47.906616
VILLE PLATTE	30.6901838	30.6901838
SAINT FRANCISVILLE	38.5911584	38.5911584
RAY	39.3661726	39.3661726
SPRINGS	41.021636	41.021636
CHITTENANGO	43.0450671	43.0450671
GRAND LEDGE	42.7524401	42.7524401
JOHNSONVILLE	38.5214927	38.5214927
TRAFFORD	53.41893605	53.41893605
ASSONET	41.7959352	41.7959352
GASPORT	43.1923406	43.1923406
MOUNT SHASTA	41.4091897	41.4091897
BRANSON	36.6411357	36.6411357
DOLORES	37.7524811	37.7524811
OCONTO	44.8880199	44.8880199
PLATTEVILLE	40.2165175	40.2165175
METLAKATLA	55.119358	55.119358
YERINGTON	38.9855429	38.9855429
IDYLLWILD	33.7402774	33.7402774
LOTT	31.2061063	31.2061063
WINNSBORO	32.9573449	32.9573449
CHENEY	47.9073765	47.9073765
BARGERSVILLE	39.5208818	39.5208818
SAINTE GENEVIEVE	37.88958	37.88958
ELIZAVILLE	40.1267054	40.1267054
MONEE	41.420034	41.420034
SIOUX CENTER	43.0796879	43.0796879
GARDNERVILLE	38.937887	38.937887
CHARLES TOWN	39.2891836	39.2891836
SAINT FRANCIS	39.7722151	39.7722151
MC QUEENEY	nan	nan
GAKONA	62.341194	62.341194
POLK CITY	41.7713201	41.7713201
BALLANTINE	45.949319	45.949319
BOONSBORO	39.5061332	39.5061332
LANDIS	52.2	52.2
ROBBINS	41.6439227	41.6439227
BABSON PARK	27.837368	27.837368
STALEY	35.797464	35.797464
PATTON	34.1358439	34.1358439
MC DANIELS	nan	nan
MILLIS	42.1666775	42.1666775
CRYSTAL BAY	44.9527846	44.9527846
LOS OJOS	37.9156523	37.9156523
ELMA	43.2442467	43.2442467
SAGAMORE BEACH	41.798439	41.798439
FLAGLER BEACH	29.4749927	29.4749927
ALGODONES	35.388275	35.388275
FORT MITCHELL	39.0595047	39.0595047
HILTON	40.5660218	40.5660218
STRONGSTOWN	40.5528467	40.5528467
RANSON	21.8567012	21.8567012
ASTATULA	28.7103135	28.7103135
JONES	32.7135946	32.7135946
CARENCRO	30.317144	30.317144
NEW CANAAN	41.146763	41.146763
BEATTYVILLE	37.5717526	37.5717526
FORD	40.4980955	40.4980955
WAIKOLOA	19.94256305	19.94256305
CHICORA	40.9504092	40.9504092
CARLTON	46.5799933	46.5799933
CONNELLSVILLE	40.0178522	40.0178522
BACHE	53.20893185	53.20893185
OTHELLO	46.8259742	46.8259742
ORRVILLE	32.3062505	32.3062505
BLOUNTSTOWN	30.4435293	30.4435293
GUSTINE	37.2577171	37.2577171
IRONWOOD	46.4555673	46.4555673
ORIENTAL	33.3202138	33.3202138
NORTH SCITUATE	42.2196029	42.2196029
CALIENTE	35.291071	35.291071
PASCOAG	41.9537775	41.9537775
SIMSBURY	41.8759152	41.8759152
WEST KILL	42.1981982	42.1981982
HICKORY HILLS	41.7255879	41.7255879
ZEPHYRHILLS	28.24262955	28.24262955
PAULINE	34.8331835	34.8331835
GROSSE POINTE WOODS	42.4435616	42.4435616
NICASIO	-15.2355119	-15.2355119
PAULS VALLEY	34.7406679	34.7406679
BROWNSTOWN	38.995878	38.995878
EL TORO	39.9824584	39.9824584
DACULA	33.9887165	33.9887165
POMONA PARK	29.5002492	29.5002492
GREAT MILLS	38.2367924	38.2367924
MANGUM	34.8761421	34.8761421
SKOWHEGAN	44.765262	44.765262
EVART	43.900575	43.900575
MERCERSBURG	39.8282214	39.8282214
EAST BARRE	44.1581178	44.1581178
ROCKINGHAM	43.1800206	43.1800206
GRAND BAY	30.4722155	30.4722155
CHIEFLAND	29.4749586	29.4749586
GIBBSTOWN	39.82410645	39.82410645
HUME	39.7967015	39.7967015
TUSCUMBIA	34.7312005	34.7312005
HITCHCOCK	40.1659573	40.1659573
LAWSONVILLE	36.3929148	36.3929148
VALLEY MILLS	31.658415	31.658415
VALRICO	27.9484265	27.9484265
PAMPA	35.536297	35.536297
EAST HAMPTON	40.9633868	40.9633868
GARBERVILLE	40.100569	40.100569
WAKE VILLAGE	33.4270255	33.4270255
EMERALD ISLE	76.8000762	76.8000762
BUTTE CITY	43.60527535	43.60527535
BENZONIA	44.621389	44.621389
SCANDIA	45.2533659	45.2533659
MOBRIDGE	45.537216	45.537216
BUSHNELL	28.6644827	28.6644827
MARSLAND	42.4439317	42.4439317
LAKE ALFRED	28.10966565	28.10966565
GRAIN VALLEY	39.0187651	39.0187651
OTTSVILLE	40.4731586	40.4731586
TOMAHAWK	45.471079	45.471079
ARVONIA	38.4805689	38.4805689
VERGENNES	37.902273	37.902273
MCCALL	44.911006	44.911006
ELFRIDA	31.6853714	31.6853714
SEVERNA PARK	39.08261925	39.08261925
SAN GREGORIO	42.7342636	42.7342636
MADISON LAKE	44.204377	44.204377
GLADYS	30.0018806	30.0018806
EAST BRIDGEWATER	42.0334341	42.0334341
HOOKERTON	35.4251622	35.4251622
SEMMES	30.778688	30.778688
DODGEVILLE	42.9600059	42.9600059
HEADLAND	31.353912	31.353912
BROADVIEW HEIGHTS	41.3139426	41.3139426
OCEAN RIDGE	26.5270157	26.5270157
NEW BALTIMORE	42.4461934	42.4461934
BLUFF CITY	37.0759925	37.0759925
OYSTER BAY	40.7540212	40.7540212
BLUE LAKE	40.882907	40.882907
ESTILL	32.75471015	32.75471015
CRANE	31.4486118	31.4486118
KLAWOCK	55.5523788	55.5523788
LUPTON	54.2423161	54.2423161
FALLS CITY	28.9824418	28.9824418
MURPHYSBORO	37.7644952	37.7644952
LOLITA	28.8377805	28.8377805
MOHNTON	40.2859255	40.2859255
WEED	41.41347765	41.41347765
WEST END	50.5496565	50.5496565
BERWICK	55.7692442	55.7692442
DEMOTTE	41.1950369	41.1950369
GUTHRIE	41.6721976	41.6721976
ROCKAWAY PARK	40.5805104	40.5805104
DUNKIRK	51.0347708	51.0347708
MARCO ISLAND	25.9363356	25.9363356
MOUNTAINVILLE	40.6906565	40.6906565
BEOWAWE	40.5930617	40.5930617
SOUTH MILLS	36.4457093	36.4457093
ELBA	42.7902166	42.7902166
WAUPACA	44.3580348	44.3580348
SCOTT DEPOT	38.4417575	38.4417575
EGG HARBOR TWP	39.3820672	39.3820672
CRYSTAL SPRINGS	28.185916	28.185916
HERNANDO BEACH	28.4767735	28.4767735
BELLE MEAD	40.4667713	40.4667713
OKANOGAN	48.3709975	48.3709975
RIDGEFIELD PARK	40.8570442	40.8570442
FOX LAKE	42.3966874	42.3966874
ANADARKO	35.0725323	35.0725323
FARMLAND	40.1878219	40.1878219
PECATONICA	42.3138917	42.3138917
CENTERPORT	40.89782185	40.89782185
SAN JUAN PUEBLO	15.5994821	15.5994821
JAY	36.4211914	36.4211914
TOLUCA LAKE	34.1521688	34.1521688
MOUNT SINAI	28.5384597	28.5384597
NEW ALEXANDRIA	40.3949675	40.3949675
CALHAN	42.8149301	42.8149301
SULPHUR SPRINGS	33.1384886	33.1384886
PEMBERTON	44.0086155	44.0086155
CHURCH ROCK	35.53689685	35.53689685
YALAHA	28.7474155	28.7474155
ALOHA	45.4942838	45.4942838
LUBEC	44.860736	44.860736
RED BOILING SPRINGS	36.5333888	36.5333888
CORNING	42.1435257	42.1435257
MANCHACA	30.1407692	30.1407692
RAVENSWOOD	38.9483268	38.9483268
RIVER EDGE	40.9287098	40.9287098
MCLOUD	35.4358996	35.4358996
ST FRANCIS	35.0153956	35.0153956
CALIFON	40.7195448	40.7195448
CLIFTON FORGE	37.8162324	37.8162324
LADOGA	60.8414555	60.8414555
BATTLE MOUNTAIN	40.6418373	40.6418373
WEST VALLEY	40.8361755	40.8361755
PRESTONSBURG	37.6656527	37.6656527
GUADALUPE	16.2490067	16.2490067
BRUCE TWP	42.84662555	42.84662555
BELGIUM	50.6402809	50.6402809
ENOSBURG FALLS	44.9064974	44.9064974
ROSEMOUNT	44.7391873	44.7391873
BULLARD	32.1403019	32.1403019
FORTVILLE	39.9322625	39.9322625
STANFIELD	32.879224	32.879224
CHARLES CITY	43.0662177	43.0662177
BASEHOR	39.1416692	39.1416692
NORTH READING	42.5750939	42.5750939
BLOXOM	37.8295713	37.8295713
MERRY HILL	41.6578714	41.6578714
AHOSKIE	36.2868223	36.2868223
ULYSSES	37.5814095	37.5814095
ELLENDALE	46.00275	46.00275
PRATHER	37.0374497	37.0374497
LAYTONVILLE	39.672754	39.672754
KENNEBUNK	43.384092	43.384092
MACHESNEY PARK	42.3472406	42.3472406
WOOD RIVER	38.861159	38.861159
DECKERVILLE	43.526686	43.526686
BERRYVILLE	36.3704704	36.3704704
RED SPRINGS	34.815158	34.815158
BELDING	43.09781	43.09781
MILLERSBURG	41.5734252	41.5734252
LIBBY	48.3883645	48.3883645
SOUTH DEERFIELD	42.4773097	42.4773097
SHARPTOWN	38.5426155	38.5426155
COLUMBIA FALLS	48.3697168	48.3697168
COLBERT	34.0378903	34.0378903
LITTLE SUAMICO	44.7174926	44.7174926
LAKE WACCAMAW	34.3190578	34.3190578
BRAZORIA	29.18161	29.18161
TELLICO PLAINS	35.3626008	35.3626008
HOWARD BEACH	40.6578815	40.6578815
GOLDEN MEADOW	29.3791112	29.3791112
TOWER CITY	46.922755	46.922755
CLAYSVILLE	40.1178504	40.1178504
SWANNANOA	35.6005795	35.6005795
EAST MOLINE	41.5155176	41.5155176
HENRIETTA	33.8166258	33.8166258
GLENDIVE	47.10529	47.10529
COPPERAS COVE	31.124062	31.124062
ATTICA	37.9946543	37.9946543
ESTELLINE	44.574688	44.574688
WARR ACRES	35.5225569	35.5225569
GLOUCESTER POINT	37.2826477	37.2826477
CHINA SPRING	31.6517652	31.6517652
CHICKAMAUGA	34.8711497	34.8711497
ELVERSON	40.16018525	40.16018525
HALIFAX	44.648618	44.648618
CHADRON	44.9601372	44.9601372
HALEIWA	21.5935975	21.5935975
DESERT CENTER	33.7136024	33.7136024
ELOY	32.7551703	32.7551703
HIGH SPRINGS	29.8031234	29.8031234
ASHLAND CITY	36.2742207	36.2742207
BRIDGE CITY	30.0207678	30.0207678
PURCELL	35.0154723	35.0154723
LEBEC	34.8416435	34.8416435
SARATOGA SPRINGS	43.0821793	43.0821793
BEDFORD HILLS	41.2367613	41.2367613
BARDSTOWN	37.8092279	37.8092279
DRY RIDGE	38.6820123	38.6820123
WELCHES	45.3384997	45.3384997
PALO CEDRO	40.5637631	40.5637631
WALLBURG	49.25916115	49.25916115
PLATTENVILLE	29.9901878	29.9901878
BROCKPORT	41.259783	41.259783
VERPLANCK	41.256439	41.256439
RADCLIFF	37.8403456	37.8403456
WSHNGTN CT HS	nan	nan
HAYS	30.0447901	30.0447901
SEVEN SPRINGS	40.0231304	40.0231304
NORTH LIMA	40.9483929	40.9483929
LOS ALTOS HILLS	37.3796627	37.3796627
BUCKINGHAM	51.9983175	51.9983175
Washington	38.8950368	38.8950368
WILD ROSE	53.470645	53.470645
RIVERHEAD	46.9959724	46.9959724
GREEN BROOK	40.5990901	40.5990901
MAPLETON	42.1658147	42.1658147
PRIEST LAKE	48.6094455	48.6094455
SPRINGFIELD GARDENS	40.678159	40.678159
STEVENSON RANCH	34.3881783	34.3881783
PINETOWN	38.74539	38.74539
LEO	11.18140975	11.18140975
RICE	44.3413376	44.3413376
DEARY	46.7993412	46.7993412
BRITT	43.096967	43.096967
DOBBS FERRY	41.0145418	41.0145418
DENNISON	44.4072933	44.4072933
WEST YARMOUTH	41.6501114	41.6501114
CHULUOTA	28.6383385	28.6383385
ALTAMONT	37.1903448	37.1903448
Rock Island	41.4411786	41.4411786
SHOEMAKERSVILLE	40.5009269	40.5009269
CLAYPOOL	33.4064295	33.4064295
PERKASIE	40.372048	40.372048
LEAKEY	29.7261891	29.7261891
ROCKY FACE	35.9723544	35.9723544
CLYMER	40.6681706	40.6681706
SLIPPERY ROCK	41.0639506	41.0639506
WATFORD CITY	47.802241	47.802241
HARLEYVILLE	33.2146069	33.2146069
CAROLINA SHORES	33.9010054	33.9010054
CARLE PLACE	40.750241	40.750241
KINGSLAND	30.7999563	30.7999563
ABINGTON	40.1206656	40.1206656
UNIONVILLE	40.8183381	40.8183381
SISTERSVILLE	39.564242	39.564242
RENFREW	55.8775733	55.8775733
NORTH EAST	-21.0244816	-21.0244816
MEYERSDALE	39.8136931	39.8136931
GLENWILLARD	40.5597896	40.5597896
REYNOLDS	37.3762658	37.3762658
MEDINAH	41.9814174	41.9814174
PATOKA	38.4069908	38.4069908
MILLBURY	42.1968504	42.1968504
RIDGE SPRING	33.8454176	33.8454176
RINCON	32.2960289	32.2960289
MURRYSVILLE	40.4284015	40.4284015
POTTS CAMP	34.6462935	34.6462935
SPINDALE	35.3601212	35.3601212
GLADWIN	43.9747774	43.9747774
ROSS	31.7184962	31.7184962
GALLOWAY	39.9139207	39.9139207
ANSONIA	41.3429922	41.3429922
HANNIBAL	39.7082498	39.7082498
SAINT HELENS	45.8640034	45.8640034
CLAIRFIELD	36.5500803	36.5500803
MC GRAW	30.372001	30.372001
GLYNDON	46.87524	46.87524
DRUMMONDS	35.4634163	35.4634163
NESBIT	36.090346	36.090346
LITTLE CHUTE	44.2799872	44.2799872
GLENMOORE	40.3681619	40.3681619
CLARA CITY	44.9549593	44.9549593
BREAUX BRIDGE	30.2735323	30.2735323
VALLIANT	34.0023293	34.0023293
MC LAUGHLIN	41.744393	41.744393
OIL CITY	35.4263462	35.4263462
CLEARBROOK	47.691901	47.691901
SOUTH LAKE TAHOE	38.9332411	38.9332411
TWIN CITY	32.5829413	32.5829413
GLENELG	-34.9803673	-34.9803673
GEYSERVILLE	38.707687	38.707687
FAR ROCKAWAY	40.6053825	40.6053825
SELAH	46.6540065	46.6540065
NORTH JACKSON	41.1000578	41.1000578
WARETOWN	39.788423	39.788423
SAUGUS	42.4648183	42.4648183
SPRING PARK	44.9353256	44.9353256
LA VETA	37.5050118	37.5050118
GRAY	47.4455642	47.4455642
MINNESOTA CITY	44.0938521	44.0938521
EPPING	49.1129518	49.1129518
COWARTS	31.2001772	31.2001772
CHESWICK	40.5417343	40.5417343
ROY	41.1715361	41.1715361
WHITLEYVILLE	36.4453369	36.4453369
GEISMAR	51.2317614	51.2317614
SILER CITY	35.7234734	35.7234734
PERHAM	46.5944042	46.5944042
SACHSE	32.9762327	32.9762327
PLUMAS LAKE	39.0207272	39.0207272
KELLY	50.6140691	50.6140691
WOLCOTTVILLE	41.5258802	41.5258802
TOCCOA	34.5774368	34.5774368
SUMMIT POINT	44.9830428	44.9830428
CARMEL VALLEY	36.48290245	36.48290245
NEWMARKET	52.2443103	52.2443103
FORESTHILL	39.0019935	39.0019935
ROSHOLT	44.6277509	44.6277509
SAGLE	48.2024189	48.2024189
JOHNSON	32.3766071	32.3766071
BABYLON	32.5447132	32.5447132
BORGER	35.6678204	35.6678204
MARIONVILLE	37.0031121	37.0031121
WILLOW SPRINGS	41.7402308	41.7402308
MONETT	36.9289518	36.9289518
SHEFFIELD LAKE	41.48754	41.48754
RANDALL	34.9444713	34.9444713
OAKBORO	35.2257007	35.2257007
SOMERS POINT	39.3176158	39.3176158
EVERSON	48.9201471	48.9201471
PONCE INLET	29.0963729	29.0963729
KILLARNEY	52.0595746	52.0595746
WELLFORD	34.9509521	34.9509521
AIRWAY HEIGHTS	47.644611	47.644611
KEARNEYSVILLE	39.3881556	39.3881556
GRENADA	12.1360374	12.1360374
WALL	-1.26696845	-1.26696845
ELYSIAN	44.1988205	44.1988205
SUNMAN	39.2369971	39.2369971
WEST PADUCAH	37.0831102	37.0831102
GARNERVILLE	41.2017613	41.2017613
GENESEE DEPOT	42.966678	42.966678
MANILLA	14.5948914	14.5948914
WEST BOYLSTON	42.3678171	42.3678171
BAY SAINT LOUIS	30.3132453	30.3132453
BIG FLATS	44.1118573	44.1118573
COFIELD	36.3565436	36.3565436
INGLESIDE	27.876615	27.876615
GLENMORA	30.9765797	30.9765797
PINE PLAINS	41.9798143	41.9798143
MOOERS	44.965125	44.965125
WAYLAND	41.1472063	41.1472063
MC CONNELLS	-42.9305303	-42.9305303
SHEFFIELD	53.3806626	53.3806626
BLOUNTVILLE	36.533767	36.533767
POCA	38.4723137	38.4723137
PORT ARANSAS	27.8332175	27.8332175
VESTAL	35.9270274	35.9270274
MORGAN	39.7062265	39.7062265
BROKEN BOW	41.4018116	41.4018116
ALVATON	33.1709419	33.1709419
SKIPPACK	40.222763	40.222763
NEW BREMEN	43.837994	43.837994
NORTH TONAWANDA	43.0407742	43.0407742
GIBBSBORO	39.8381698	39.8381698
CHOCOWINITY	35.5125955	35.5125955
ROSEAU	48.7710371	48.7710371
SEASIDE PARK	39.9267808	39.9267808
NORTH AURORA	41.8061399	41.8061399
MADEIRA BEACH	27.7980814	27.7980814
KANAWHA	42.9354026	42.9354026
CORTLANDT MANOR	41.2580918	41.2580918
FORT WHITE	29.9232908	29.9232908
SUNNY ISLES BEACH	25.9426915	25.9426915
DILLSBURG	40.1109413	40.1109413
IRON RIVER	46.092732	46.092732
LAKE HUNTINGTON	41.6842552	41.6842552
FENNIMORE	42.9836175	42.9836175
SLINGER	43.3333862	43.3333862
ROSELAND	37.278847	37.278847
TCHULA	33.184843	33.184843
WELDON SPRING	38.7169869	38.7169869
MERSHON	31.4641009	31.4641009
CUT BANK	48.63304	48.63304
MAPLEWOOD	45.0082216	45.0082216
HAZEN	47.294448	47.294448
SIBLEY	44.5603522	44.5603522
BURRTON	38.0241283	38.0241283
CHOUTEAU	47.8835499	47.8835499
FORT TOTTEN	38.9518112	38.9518112
KIEFER	35.9447664	35.9447664
WHITEWRIGHT	33.511995	33.511995
FRUITLAND PARK	28.8613765	28.8613765
ADVANCE	37.1044958	37.1044958
MILLER PLACE	40.93543235	40.93543235
ONEONTA	33.9471315	33.9471315
POUNDING MILL	37.0753922	37.0753922
NORTH PORT	27.044224	27.044224
HART	34.3850726	34.3850726
HANSON	43.6615541	43.6615541
BOYERS	41.1083949	41.1083949
TISHOMINGO	34.2348151	34.2348151
BRANDY STATION	38.5017919	38.5017919
KINGS CANYON NATIONA	nan	nan
NORTH SMITHFIELD	41.9667652	41.9667652
ADDINGTON	51.95077565	51.95077565
CAROLINA BEACH	34.0351727	34.0351727
HIXSON	35.1414606	35.1414606
DECATURVILLE	39.3347969	39.3347969
HELENWOOD	36.4142395	36.4142395
HYDE PARK	51.5074889	51.5074889
SHERRILL	42.6038868	42.6038868
AMERY	45.3069062	45.3069062
ALVISO	37.440713	37.440713
REDINGTON SHORES	27.8261357	27.8261357
NAPOLEON	41.3922726	41.3922726
PINEY FLATS	36.4195491	36.4195491
BALSAM GROVE	44.2464835	44.2464835
BAILEY	34.0349194	34.0349194
NORTH CAPE MAY	38.9820569	38.9820569
MAIZE	37.7612445	37.7612445
Harrisburg	40.2663107	40.2663107
NORTHERN CAMBRIA	40.6575819	40.6575819
COFFEEVILLE	31.7579353	31.7579353
MELROSE	42.4564323	42.4564323
HYPOLUXO	26.5665166	26.5665166
HODGES	34.3272554	34.3272554
SUBLIMITY	44.8295663	44.8295663
DONGOLA	37.3611615	37.3611615
POCONO PINES	41.1154785	41.1154785
PHOENIXVILLE	40.1303822	40.1303822
LAVALETTE	43.6375128	43.6375128
HOLLAND PATENT	43.241952	43.241952
SHEPHERDSVILLE	37.9885936	37.9885936
JONESBOROUGH	36.2944928	36.2944928
SPIVEY	37.448524	37.448524
GARDEN RIDGE	29.6346708	29.6346708
SLATINGTON	40.7484285	40.7484285
CHILDERSBURG	33.2781686	33.2781686
CHAUVIN	52.6939247	52.6939247
CHETEK	45.3141273	45.3141273
TULELAKE	41.955989	41.955989
NIKISKI	60.721058	60.721058
COUDERSPORT	41.7728108	41.7728108
DYERSVILLE	42.4844602	42.4844602
SLOATSBURG	41.1545395	41.1545395
LAURENS	43.5225	43.5225
CAT SPRING	29.8433298	29.8433298
SOMERS	42.3785324	42.3785324
LEMITAR	34.159595	34.159595
AMMON	31.9515694	31.9515694
MOLALLA	45.1473445	45.1473445
PINE GROVE MILLS	40.7336739	40.7336739
NORTH EASTHAM	41.8651071	41.8651071
SOUTH HADLEY	42.2495463	42.2495463
PAWCATUCK	41.3766695	41.3766695
HAWARDEN	42.9956607	42.9956607
GARRETT	39.7974677	39.7974677
PATCHOGUE	40.7656539	40.7656539
LAKE HELEN	28.9801415	28.9801415
TONOPAH	38.100063	38.100063
HAWI	20.2378665	20.2378665
WHISTLER	50.1171903	50.1171903
MOUNTAIN TOP	41.1224535	41.1224535
KIMBERTON	40.1306588	40.1306588
PERKINSTON	30.7821343	30.7821343
LIMESTONE	31.5261854	31.5261854
SANDERSVILLE	32.9832812	32.9832812
CREVE COEUR	38.6613007	38.6613007
CRYSTAL	45.031823	45.031823
CLAY CITY	38.6886589	38.6886589
SEVIERVILLE	35.8667112	35.8667112
MESHOPPEN	41.6142427	41.6142427
SUMMERLAND	49.6301907	49.6301907
HUSTONTOWN	40.0489743	40.0489743
TELEPHONE	33.7812114	33.7812114
BLUFFDALE	40.4896712	40.4896712
NEWTON FALLS	41.18839	41.18839
COUNCIL GROVE	38.6609239	38.6609239
WEST GLACIER	48.4963369	48.4963369
INOLA	36.1512098	36.1512098
LOXAHATCHEE	26.973524	26.973524
MEADOW LANDS	40.2192374	40.2192374
MABLETON	33.8188333	33.8188333
LENOIR CITY	35.7972998	35.7972998
CHESTERBROOK	40.07264485	40.07264485
BELMAR	40.1784471	40.1784471
HISTORIC NEW CASTLE	41.42216175	41.42216175
PINEDALE	42.8671325	42.8671325
TULAROSA	33.073973	33.073973
STOKESDALE	36.2372048	36.2372048
WILLINGTON	52.1368585	52.1368585
TIERRA VERDE	27.6919746	27.6919746
THOMSON	41.9589158	41.9589158
MAGEE	31.8737712	31.8737712
HESTER	36.1701458	36.1701458
CAPE CHARLES	37.2679148	37.2679148
DRAYDEN	38.1787376	38.1787376
STERLING HTS	42.5803122	42.5803122
DONNELLSON	40.6428152	40.6428152
BUHL	48.7253	48.7253
MIDWEST CITY	35.4495097	35.4495097
GILBERTS	42.1034365	42.1034365
ROCK TAVERN	41.4662049	41.4662049
New York	40.7127281	40.7127281
IRAAN	32.6475314	32.6475314
SCOTTVILLE	39.4803252	39.4803252
INDIAN LAND	35.0018151	35.0018151
LAURIUM	47.237426	47.237426
MAHOMET	40.195142	40.195142
ORCHARD	29.6041269	29.6041269
GLENNALLEN	62.1371485	62.1371485
SCHULENBURG	29.680116	29.680116
FORT FAIRFIELD	46.7698261	46.7698261
NEWHOPE	32.6818023	32.6818023
CALUMET PARK	41.6639076	41.6639076
LOYSVILLE	40.3656391	40.3656391
BUNKIE	30.9528641	30.9528641
CRESCENT	41.3650699	41.3650699
ZEBULON	33.1023454	33.1023454
SEVEN BAYS	47.850991	47.850991
CALPELLA	39.2336932	39.2336932
ROBERTS	35.8309752	35.8309752
YANTIS	32.9303986	32.9303986
HARPER	37.1922068	37.1922068
WESTHAMPTON	40.83031155	40.83031155
IVANHOE	44.463229	44.463229
ROTHSCHILD	51.51234525	51.51234525
CHAPLIN	41.7948205	41.7948205
SULLIVANS ISLAND	36.28589	36.28589
HUGHES SPRINGS	32.998462	32.998462
GILMANTON	43.425497	43.425497
LEEDS	53.7974185	53.7974185
MARLOW HEIGHTS	38.8231695	38.8231695
NATRONA HEIGHTS	40.6232405	40.6232405
COVINGTON TOWNSHIP	46.4836665	46.4836665
PLEASANT PLAIN	41.1472398	41.1472398
AMENIA	40.7696272	40.7696272
OCHEYEDAN	43.4159483	43.4159483
ERIN	50.43876	50.43876
EVERGREEN PARK	41.720136	41.720136
PAWNEE	38.1858758	38.1858758
HOWARD	32.3047833	32.3047833
ROCK CAVE	38.8367674	38.8367674
JAMESBURG	40.3526079	40.3526079
TYLERSPORT	40.3495467	40.3495467
EL PRADO	40.41379255	40.41379255
GLEN ARBOR	44.897496	44.897496
WISCONSIN RAPIDS	44.3917589	44.3917589
TIVERTON	50.91733035	50.91733035
RIDDLE	42.950951	42.950951
EDDYVILLE	41.1561503	41.1561503
BLOUNTSVILLE	34.0814863	34.0814863
MCCONNELSVILLE	39.6486822	39.6486822
SILVER CREEK	42.544225	42.544225
SWARTSWOOD	41.0870409	41.0870409
NORTH BAY VILLAGE	25.8462075	25.8462075
TEKONSHA	42.0933791	42.0933791
PALOS HEIGHTS	41.6681632	41.6681632
DIAMONDHEAD	30.365874	30.365874
LONG LANE	52.7377166	52.7377166
RED LODGE	45.1859038	45.1859038
SAINT LOUIS PARK	44.9475726	44.9475726
FALCONER	42.11867	42.11867
HARRINGTON	38.9237244	38.9237244
FAIRGROVE	38.1345794	38.1345794
LEWISBERRY	40.1350929	40.1350929
LEETSDALE	40.563123	40.563123
WILLOWS	39.5233276	39.5233276
WATONGA	35.8483867	35.8483867
PARKERSBURG	39.2699565	39.2699565
BEAR LAKE	42.2172123	42.2172123
EDMORE	48.413337	48.413337
CANANDAIGUA	41.7986603	41.7986603
PIERSON	42.5441562	42.5441562
WARRENSBURG	38.7624373	38.7624373
EAST BERNARD	29.5273003	29.5273003
FOXWORTH	31.238233	31.238233
ARGO	33.740805	33.740805
MEDICAL LAKE	47.5727104	47.5727104
CARLOCK	40.5822588	40.5822588
FLEMING ISLAND	57.7904509	57.7904509
LANSDOWNE	29.79641045	29.79641045
HUNLOCK CREEK	41.2063863	41.2063863
WILLSBORO	44.395718	44.395718
ROYAL OAKS	37.4513541	37.4513541
MAQUOKETA	42.0690915	42.0690915
SUMMERSVILLE	38.2812203	38.2812203
LOCKBOURNE	39.8092301	39.8092301
LAKE HOPATCONG	40.904011	40.904011
